matmul(w1)	78.7239597	58.56077258	82.05414244	57.17545716	58.46437448
gelu	25.59741981	84.09408611	9.279394491	69.89853704	81.96363673
matmul(w2)	66.91588472	56.61548439	74.8851733	60.53646312	59.59810778
elementwise_mult	12.26047338	77.7365847	3.874481064	49.86018473	72.79508084
top_k	1.882228692	21.79387917	1.979402941	22.73520612	26.84866679
sigmoid	1.224958936	3.152846127	1.240954299	3.163007795	8.100673052
matmul_(router)	4.014796333	72.07182582	4.000961517	72.34292937	87.94337025
time_weighted	33.62875856	66.45788321	51.97814642	58.07149088	61.57120526
