matmul(w1)	50.36223797	81.49374917	28.24509054	76.27185758	80.44959089
gelu	34.87492723	62.88259363	12.96858956	59.01767256	62.09496796
matmul(w2)	36.7664448	75.76594898	27.08515348	66.06999507	78.80788323
elementwise_mult	12.68536845	46.32473351	3.629994886	39.86085139	44.94681473
top_k	3.856430651	43.40391135	4.005950354	44.7033	52.61323189
sigmoid	0.07	1.970343498	0.07	1.97765551	5.07631724
matmul_(router)	1.687443309	24.06096649	1.685983331	24.1263005	27.79478996
time_weighted	33.70736065	75.81888304	19.02929297	65.52914809	71.16479837
